"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)"	"sick"	"CC"	"sickCC"	0.40216881261986	-0.575662398280219	0.0965411318731208	5.88624982089669e-09	4.13285195884198e-07	5.88624982089669e-09	2.93542930972602e-07	NA	"abundance"	37	37
"BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis"	"sick"	"CC"	"sickCC"	0.494889342419771	-0.575662398280219	0.113173445619091	6.39400443702698e-09	4.13285195884198e-07	6.39400443702698e-09	2.93542930972602e-07	NA	"abundance"	37	37
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis"	"sick"	"CC"	"sickCC"	0.554431814808891	-0.575662398280219	0.121369835400588	4.56968896056509e-09	4.13285195884198e-07	4.56968896056509e-09	2.93542930972602e-07	NA	"abundance"	37	37
"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)"	"sick"	"CC"	"sickCC"	0.489306573578271	-0.575662398280219	0.108275248563078	4.2096459651475e-09	4.13285195884198e-07	4.2096459651475e-09	2.93542930972602e-07	NA	"abundance"	37	37
"PWY-5097: L-lysine biosynthesis VI"	"sick"	"CC"	"sickCC"	0.516283677550383	-0.575662398280219	0.113686957720632	4.11641343234237e-09	4.13285195884198e-07	4.11641343234237e-09	2.93542930972602e-07	NA	"abundance"	37	37
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)"	"sick"	"CC"	"sickCC"	0.422293266864002	-0.575662398280219	0.0949660432582026	2.74787237408702e-09	4.13285195884198e-07	2.74787237408702e-09	2.93542930972602e-07	NA	"abundance"	37	37
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)"	"sick"	"CC"	"sickCC"	0.483021641165136	-0.575662398280219	0.110494513147622	5.67477198565314e-09	4.13285195884198e-07	5.67477198565314e-09	2.93542930972602e-07	NA	"abundance"	37	37
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)"	"sick"	"CC"	"sickCC"	0.475547255265784	-0.575662398280219	0.107543575584288	4.63372851200461e-09	4.13285195884198e-07	4.63372851200461e-09	2.93542930972602e-07	NA	"abundance"	37	37
"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)"	"sick"	"CC"	"sickCC"	0.515102662464228	-0.575662398280219	0.112596778881207	4.16999279551078e-09	4.13285195884198e-07	4.16999279551078e-09	2.93542930972602e-07	NA	"abundance"	37	37
"PWY-7977: L-methionine biosynthesis IV"	"sick"	"CC"	"sickCC"	0.367965476144265	-0.575662398280219	0.089516974497373	4.62926719180246e-09	4.13285195884198e-07	4.62926719180246e-09	2.93542930972602e-07	NA	"abundance"	37	37
"TRNA-CHARGING-PWY: tRNA charging"	"sick"	"CC"	"sickCC"	0.453134404898887	-0.575662398280219	0.10412804745934	5.09500563961041e-09	4.13285195884198e-07	5.09500563961041e-09	2.93542930972602e-07	NA	"abundance"	37	37
"ARO-PWY: chorismate biosynthesis I"	"sick"	"CC"	"sickCC"	0.501055362687702	-0.575662398280219	0.119569713513437	1.24392995903833e-08	4.48030986025369e-07	1.24392995903833e-08	3.18221727064432e-07	NA	"abundance"	37	37
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)"	"sick"	"CC"	"sickCC"	0.451675824739713	-0.575662398280219	0.110596739209669	1.16289937679426e-08	4.48030986025369e-07	1.16289937679426e-08	3.18221727064432e-07	NA	"abundance"	37	37
"NONMEVIPP-PWY: methylerythritol phosphate pathway I"	"sick"	"CC"	"sickCC"	0.682142790065487	-0.575662398280219	0.148798249030306	1.14609991497261e-08	4.48030986025369e-07	1.14609991497261e-08	3.18221727064432e-07	NA	"abundance"	37	37
"PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)"	"sick"	"CC"	"sickCC"	0.462176354359326	-0.575662398280219	0.112297962906195	1.28053341263978e-08	4.48030986025369e-07	1.28053341263978e-08	3.18221727064432e-07	NA	"abundance"	37	37
"PWY-1042: glycolysis IV"	"sick"	"CC"	"sickCC"	0.524286702827094	-0.575662398280219	0.121166040579203	9.50991752013408e-09	4.48030986025369e-07	9.50991752013408e-09	3.18221727064432e-07	NA	"abundance"	37	37
"PWY-5103: L-isoleucine biosynthesis III"	"sick"	"CC"	"sickCC"	0.458014533798617	-0.575662398280219	0.1110201557421	1.10151056054164e-08	4.48030986025369e-07	1.10151056054164e-08	3.18221727064432e-07	NA	"abundance"	37	37
"PWY-5667: CDP-diacylglycerol biosynthesis I"	"sick"	"CC"	"sickCC"	0.460352196046871	-0.575662398280219	0.111414973486923	1.08649133023775e-08	4.48030986025369e-07	1.08649133023775e-08	3.18221727064432e-07	NA	"abundance"	37	37
"PWY-6609: adenine and adenosine salvage III"	"sick"	"CC"	"sickCC"	0.472383370695742	-0.575662398280219	0.113508489029949	1.04234170184014e-08	4.48030986025369e-07	1.04234170184014e-08	3.18221727064432e-07	NA	"abundance"	37	37
"PWY-7199: pyrimidine deoxyribonucleosides salvage"	"sick"	"CC"	"sickCC"	0.408592333013856	-0.575662398280219	0.104295041572891	1.323298270961e-08	4.48030986025369e-07	1.323298270961e-08	3.18221727064432e-07	NA	"abundance"	37	37
"PWY0-1319: CDP-diacylglycerol biosynthesis II"	"sick"	"CC"	"sickCC"	0.459185239368383	-0.575662398280219	0.111375618626689	1.00079222686844e-08	4.48030986025369e-07	1.00079222686844e-08	3.18221727064432e-07	NA	"abundance"	37	37
"PWY-6629: superpathway of L-tryptophan biosynthesis"	"sick"	"CC"	"sickCC"	0.691278559795812	-0.575662398280219	0.152721971759036	1.5158407085103e-08	4.89892156250373e-07	1.5158407085103e-08	3.479543444535e-07	NA	"abundance"	37	37
"PWY-3841: folate transformations II (plants)"	"sick"	"CC"	"sickCC"	0.481651109074538	-0.575662398280219	0.118545673825798	1.64242259792502e-08	5.07722811793343e-07	1.64242259792502e-08	3.60618874761798e-07	NA	"abundance"	37	37
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate"	"sick"	"CC"	"sickCC"	0.571268787503108	-0.575662398280219	0.13367392570644	1.76116071726184e-08	5.21743862488822e-07	1.76116071726184e-08	3.70577567590513e-07	NA	"abundance"	37	37
"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II"	"sick"	"CC"	"sickCC"	0.329598285407218	-0.575662398280219	0.0960674847342214	2.65695541123989e-08	7.55638118956625e-07	2.65695541123989e-08	5.36704993070458e-07	NA	"abundance"	37	37
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis"	"sick"	"CC"	"sickCC"	0.329598285407218	-0.575662398280219	0.0960674847342214	2.85523567011836e-08	7.80797139020829e-07	2.85523567011836e-08	5.5457462054222e-07	NA	"abundance"	37	37
"CALVIN-PWY: Calvin-Benson-Bassham cycle"	"sick"	"CC"	"sickCC"	0.311764896502126	-0.575662398280219	0.0940766897126965	3.41326573671807e-08	8.98826644002426e-07	3.41326573671807e-08	6.38407110015788e-07	NA	"abundance"	37	37
"PWY-5686: UMP biosynthesis I"	"sick"	"CC"	"sickCC"	0.706519180874143	-0.575662398280219	0.165893599819108	4.93857545968979e-08	1.24021632067598e-06	4.93857545968979e-08	8.8088500976283e-07	NA	"abundance"	37	37
"VALSYN-PWY: L-valine biosynthesis"	"sick"	"CC"	"sickCC"	0.446382939750763	-0.575662398280219	0.121913446353799	5.05854758081625e-08	1.24021632067598e-06	5.05854758081625e-08	8.8088500976283e-07	NA	"abundance"	37	37
"PWY-7790: UMP biosynthesis II"	"sick"	"CC"	"sickCC"	0.709696778307247	-0.575662398280219	0.16868352992474	5.75231968724665e-08	1.36329976587746e-06	5.75231968724665e-08	9.68307147353187e-07	NA	"abundance"	37	37
"PWY-7791: UMP biosynthesis III"	"sick"	"CC"	"sickCC"	0.709696778307247	-0.575662398280219	0.16868352992474	6.55564728058167e-08	1.50356942467534e-06	6.55564728058167e-08	1.06793608925605e-06	NA	"abundance"	37	37
"PWY-7221: guanosine ribonucleotides de novo biosynthesis"	"sick"	"CC"	"sickCC"	0.45006147320879	-0.575662398280219	0.12748612643181	9.01649671591898e-08	2.00335286406825e-06	9.01649671591898e-08	1.42291588798096e-06	NA	"abundance"	37	37
"1CMET2-PWY: folate transformations III (E. coli)"	"sick"	"CC"	"sickCC"	0.270160142502662	-0.575662398280219	0.0961357110592469	1.06971768332187e-07	2.17305506526243e-06	1.06971768332187e-07	1.54344980022155e-06	NA	"abundance"	37	37
"PWY-5695: inosine 5'-phosphate degradation"	"sick"	"CC"	"sickCC"	0.0775320634634884	-0.575662398280219	0.0509765781965382	1.04770644826502e-07	2.17305506526243e-06	1.04770644826502e-07	1.54344980022155e-06	NA	"abundance"	37	37
"TRPSYN-PWY: L-tryptophan biosynthesis"	"sick"	"CC"	"sickCC"	0.821488089189729	-0.575662398280219	0.191888331091935	1.02940758250902e-07	2.17305506526243e-06	1.02940758250902e-07	1.54344980022155e-06	NA	"abundance"	37	37
"HISTSYN-PWY: L-histidine biosynthesis"	"sick"	"CC"	"sickCC"	0.675226901167374	-0.575662398280219	0.169691219450652	1.24604813689366e-07	2.46094507036498e-06	1.24604813689366e-07	1.74792863647583e-06	NA	"abundance"	37	37
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)"	"sick"	"CC"	"sickCC"	0.575609045022226	-0.575662398280219	0.153476185231688	1.30089998662264e-07	2.49983754186134e-06	1.30089998662264e-07	1.77555268444441e-06	NA	"abundance"	37	37
"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I"	"sick"	"CC"	"sickCC"	0.320182313569926	-0.575662398280219	0.108566393356655	1.48110418596303e-07	2.77122388478873e-06	1.48110418596303e-07	1.96830951029298e-06	NA	"abundance"	37	37
"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)"	"sick"	"CC"	"sickCC"	0.504223856892394	-0.575662398280219	0.144530261402646	1.82982884844307e-07	3.33591874677698e-06	1.82982884844307e-07	2.36939376529167e-06	NA	"abundance"	37	37
"PANTO-PWY: phosphopantothenate biosynthesis I"	"sick"	"CC"	"sickCC"	0.260445840647713	-0.575662398280219	0.0997098938352875	2.00380782189313e-07	3.56176840341504e-06	2.00380782189313e-07	2.52980737514008e-06	NA	"abundance"	37	37
"PWY-6317: D-galactose degradation I (Leloir pathway)"	"sick"	"CC"	"sickCC"	0.340802427524961	-0.575662398280219	0.116140681969587	2.0940922840218e-07	3.63146247302317e-06	2.0940922840218e-07	2.57930878885612e-06	NA	"abundance"	37	37
"PWY-6151: S-adenosyl-L-methionine salvage I"	"sick"	"CC"	"sickCC"	0.643130414655621	-0.575662398280219	0.171207747066472	2.33913206582059e-07	3.86772767162428e-06	2.33913206582059e-07	2.74712021683581e-06	NA	"abundance"	37	37
"PWY-7851: coenzyme A biosynthesis II (eukaryotic)"	"sick"	"CC"	"sickCC"	0.647673281462911	-0.575662398280219	0.172491456378963	2.30040520854402e-07	3.86772767162428e-06	2.30040520854402e-07	2.74712021683581e-06	NA	"abundance"	37	37
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)"	"sick"	"CC"	"sickCC"	0.603521031922838	-0.575662398280219	0.168017864084247	3.39727774800735e-07	5.48969199734825e-06	3.39727774800735e-07	3.89914832441753e-06	NA	"abundance"	37	37
"PWY-5941: glycogen degradation II"	"sick"	"CC"	"sickCC"	0.408033986088493	-0.575662398280219	0.134226746894659	3.6975305139908e-07	5.84209821210546e-06	3.6975305139908e-07	4.14945091014523e-06	NA	"abundance"	37	37
"PWY-6700: queuosine biosynthesis I (de novo)"	"sick"	"CC"	"sickCC"	0.475705958505479	-0.575662398280219	0.147462629898501	4.42391925647989e-07	6.83784041599392e-06	4.42391925647989e-07	4.85669396635292e-06	NA	"abundance"	37	37
"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)"	"sick"	"CC"	"sickCC"	0.605018929529231	-0.575662398280219	0.173202854818004	4.89440288187204e-07	7.40408606172558e-06	4.89440288187204e-07	5.25887969222421e-06	NA	"abundance"	37	37
"PWY-6527: stachyose degradation"	"sick"	"CC"	"sickCC"	0.350721779839544	-0.575662398280219	0.125692504727789	5.16294344610202e-07	7.64760997953862e-06	5.16294344610202e-07	5.4318467505865e-06	NA	"abundance"	37	37
"PWY-7761: NAD salvage pathway II (PNC IV cycle)"	"sick"	"CC"	"sickCC"	0.274523849003023	-0.575662398280219	0.113048604453569	6.84524479765969e-07	9.73393810227208e-06	6.84524479765969e-07	6.91369724563629e-06	NA	"abundance"	37	37
"THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I"	"sick"	"CC"	"sickCC"	0.359401323259316	-0.575662398280219	0.128777567140767	6.81176192229849e-07	9.73393810227208e-06	6.81176192229849e-07	6.91369724563629e-06	NA	"abundance"	37	37
"GLUCONEO-PWY: gluconeogenesis I"	"sick"	"CC"	"sickCC"	0.196894757722888	-0.575662398280219	0.0974876575647732	7.12685895631893e-07	9.93567983910344e-06	7.12685895631893e-07	7.05698779008051e-06	NA	"abundance"	37	37
"PWY-7185: UTP and CTP dephosphorylation I"	"sick"	"CC"	"sickCC"	1.05480092692086	-0.575662398280219	0.268048217525767	1.36825845287181e-06	1.87083030767664e-05	1.36825845287181e-06	1.32878945903897e-05	NA	"abundance"	37	37
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"sick"	"CC"	"sickCC"	0.371991550222428	-0.575662398280219	0.141402746814562	1.46376653564761e-06	1.96365661668954e-05	1.46376653564761e-06	1.39472094434348e-05	NA	"abundance"	37	37
"PWY-7237: myo-, chiro- and scyllo-inositol degradation"	"sick"	"CC"	"sickCC"	0.909261033041795	-0.575662398280219	0.245306127931393	1.8017277625404e-06	2.37227488734485e-05	1.8017277625404e-06	1.68494911126463e-05	NA	"abundance"	37	37
"PWY-6897: thiamine diphosphate salvage II"	"sick"	"CC"	"sickCC"	0.375412014937468	-0.575662398280219	0.144944791439233	2.16486968884766e-06	2.79858608867397e-05	2.16486968884766e-06	1.98774398703285e-05	NA	"abundance"	37	37
"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)"	"sick"	"CC"	"sickCC"	0.539018144056206	-0.575662398280219	0.18216961263396	2.94569739356376e-06	3.73998365504256e-05	2.94569739356376e-06	2.65638782812446e-05	NA	"abundance"	37	37
"GLUTORN-PWY: L-ornithine biosynthesis I"	"sick"	"CC"	"sickCC"	0.64279517063796	-0.575662398280219	0.210917068261802	5.14315328392634e-06	6.41540699100285e-05	5.14315328392634e-06	4.55665334804e-05	NA	"abundance"	37	37
"GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation"	"sick"	"CC"	"sickCC"	0.221551114981596	-0.575662398280219	0.125065806049888	6.33920696557766e-06	7.77099336642365e-05	6.33920696557766e-06	5.51948192692538e-05	NA	"abundance"	37	37
"PWY-6703: preQ0 biosynthesis"	"sick"	"CC"	"sickCC"	0.45382797256144	-0.575662398280219	0.176050553567567	6.64682104156711e-06	8.00998264500714e-05	6.64682104156711e-06	5.68922817964642e-05	NA	"abundance"	37	37
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)"	"sick"	"CC"	"sickCC"	-2.5715967342492	-0.575662398280219	0.374061681182011	8.32724926169703e-06	9.86779037511099e-05	8.32724926169703e-06	7.008768128595e-05	NA	"abundance"	37	37
"PWY-7238: sucrose biosynthesis II"	"sick"	"CC"	"sickCC"	0.523411302088217	-0.575662398280219	0.194202692687323	9.01049475310334e-06	0.000105023963433713	9.01049475310334e-06	7.45950795133965e-05	NA	"abundance"	37	37
"PWY-6123: inosine-5'-phosphate biosynthesis I"	"sick"	"CC"	"sickCC"	0.20990927540664	-0.575662398280219	0.13022148116864	1.3103981501672e-05	0.000150273078188529	1.3103981501672e-05	0.000106734042876522	NA	"abundance"	37	37
"PWY-5973: cis-vaccenate biosynthesis"	"sick"	"CC"	"sickCC"	0.184907704932673	-0.575662398280219	0.124621791056675	1.34091610188847e-05	0.00015133196007027	1.34091610188847e-05	0.000107486131976774	NA	"abundance"	37	37
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II"	"sick"	"CC"	"sickCC"	0.144568312686569	-0.575662398280219	0.116017544902093	1.36252604718834e-05	0.00015136812805483	1.36252604718834e-05	0.000107511820910955	NA	"abundance"	37	37
"PWY0-1296: purine ribonucleosides degradation"	"sick"	"CC"	"sickCC"	0.285517173342888	-0.575662398280219	0.149303221685523	1.55896199204308e-05	0.000170526457898867	1.55896199204308e-05	0.000121119354766424	NA	"abundance"	37	37
"PWY-3001: superpathway of L-isoleucine biosynthesis I"	"sick"	"CC"	"sickCC"	0.325113774348881	-0.575662398280219	0.16167433099892	1.99653271145683e-05	0.000215081023916032	1.99653271145683e-05	0.000152765002922076	NA	"abundance"	37	37
"PWY-7560: methylerythritol phosphate pathway II"	"sick"	"CC"	"sickCC"	0.101735560732434	-0.575662398280219	0.110149730803662	2.15924430773118e-05	0.000229137716835353	2.15924430773118e-05	0.000162749011254365	NA	"abundance"	37	37
"PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)"	"sick"	"CC"	"sickCC"	0.197356956054538	-0.575662398280219	0.136802153073427	2.74286843428007e-05	0.000286791096584283	2.74286843428007e-05	0.000203698317545799	NA	"abundance"	37	37
"DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis"	"sick"	"CC"	"sickCC"	0.556242574718956	-0.575662398280219	0.222245130724101	3.18256710383213e-05	0.000327942784177485	3.18256710383213e-05	0.000232927012671772	NA	"abundance"	37	37
"PWY-6270: isoprene biosynthesis I"	"sick"	"CC"	"sickCC"	0.194876963645439	-0.575662398280219	0.140407697758414	3.71908033698354e-05	0.000372431847830323	3.71908033698354e-05	0.000264526136644604	NA	"abundance"	37	37
"PWY66-429: fatty acid biosynthesis initiation (mitochondria)"	"sick"	"CC"	"sickCC"	0.027143482715725	-0.575662398280219	0.0970271737138142	3.68334304949869e-05	0.000372431847830323	3.68334304949869e-05	0.000264526136644604	NA	"abundance"	37	37
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)"	"sick"	"CC"	"sickCC"	0.723572098375131	-0.575662398280219	0.266866652831294	4.67972171197539e-05	0.00046212251905757	4.67972171197539e-05	0.000328230481187163	NA	"abundance"	37	37
"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I"	"sick"	"CC"	"sickCC"	0.0905241690522231	-0.575662398280219	0.116963640470637	4.82779248343057e-05	0.000470213761057416	4.82779248343057e-05	0.000333977425223622	NA	"abundance"	37	37
"PWY-2942: L-lysine biosynthesis III"	"sick"	"CC"	"sickCC"	0.681491125121458	-0.575662398280219	0.262512545660777	6.05802444682002e-05	0.000582061538066086	6.05802444682002e-05	0.000413419235897853	NA	"abundance"	37	37
"CITRULBIO-PWY: L-citrulline biosynthesis"	"sick"	"CC"	"sickCC"	-2.60260126904777	-0.575662398280219	0.439752614120541	6.63281359637446e-05	0.000628790728936299	6.63281359637446e-05	0.000446609448822547	NA	"abundance"	37	37
"METHGLYUT-PWY: superpathway of methylglyoxal degradation"	"sick"	"CC"	"sickCC"	-2.41750280130009	-0.575662398280219	0.40625306134542	8.39213205628964e-05	0.000785106038423938	8.39213205628964e-05	0.000557635090582403	NA	"abundance"	37	37
"PWY-6124: inosine-5'-phosphate biosynthesis II"	"sick"	"CC"	"sickCC"	0.184050470050017	-0.575662398280219	0.149359568204364	8.51741588273613e-05	0.000786478271769531	8.51741588273613e-05	0.000558609742958668	NA	"abundance"	37	37
"PWY-6628: superpathway of L-phenylalanine biosynthesis"	"sick"	"CC"	"sickCC"	0.366911106970625	-0.575662398280219	0.196381197443406	9.30620117043368e-05	0.000848296029766455	9.30620117043368e-05	0.000602516870649873	NA	"abundance"	37	37
"PWY-5100: pyruvate fermentation to acetate and lactate II"	"sick"	"CC"	"sickCC"	0.399395722817112	-0.575662398280219	0.208250524983143	0.000104840227172276	0.000943562044550483	0.000104840227172276	0.00067018119901265	NA	"abundance"	37	37
"PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP"	"sick"	"CC"	"sickCC"	0.353322141419383	-0.575662398280219	0.19756073272444	0.000111218594473605	0.000988455258384169	0.000111218594473605	0.000702067377614635	NA	"abundance"	37	37
"PWY-6892: thiazole component of thiamine diphosphate biosynthesis I"	"sick"	"CC"	"sickCC"	0.189663157188292	-0.575662398280219	0.154649081640218	0.00011276353488654	0.000989813250670737	0.00011276353488654	0.000703031915033365	NA	"abundance"	37	37
"PWY-5656: mannosylglycerate biosynthesis I"	"sick"	"CC"	"sickCC"	-3.82317347372743	-0.575662398280219	0.746782444997002	0.000130151767536169	0.00112851105753922	0.000130151767536169	0.000801544422021526	NA	"abundance"	37	36
"PWY-6859: all-trans-farnesol biosynthesis"	"sick"	"CC"	"sickCC"	-2.7150572673661	-0.575662398280219	0.493973925120348	0.000141507101361404	0.00121218733816818	0.000141507101361404	0.000860976942018184	NA	"abundance"	37	37
"ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis"	"sick"	"CC"	"sickCC"	0.101605916783382	-0.575662398280219	0.135284520991	0.000148705197285048	0.00125868327701987	0.000148705197285048	0.00089400148367797	NA	"abundance"	37	37
"NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)"	"sick"	"CC"	"sickCC"	-2.92207536157848	-0.575662398280219	0.561833437362323	0.000224176334862936	0.00187516910691232	0.000224176334862936	0.00133187116595038	NA	"abundance"	37	36
"PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I"	"sick"	"CC"	"sickCC"	-2.47836246986598	-0.575662398280219	0.457821751567748	0.000242718108780959	0.00200621156734137	0.000242718108780959	0.00142494633123402	NA	"abundance"	37	37
"THRESYN-PWY: superpathway of L-threonine biosynthesis"	"sick"	"CC"	"sickCC"	0.137164552267837	-0.575662398280219	0.153007471204106	0.000245485803598733	0.00200621156734137	0.000245485803598733	0.00142494633123402	NA	"abundance"	37	37
"PWY-7807: glyphosate degradation III"	"sick"	"CC"	"sickCC"	-3.41122675310352	-0.575662398280219	0.688009321594347	0.000269876863872254	0.00218048238878605	0.000269876863872254	0.00154872518472146	NA	"abundance"	37	34
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)"	"sick"	"CC"	"sickCC"	0.748249519322331	-0.575662398280219	0.317716780487511	0.000291763759699748	0.00227960475985188	0.000291763759699748	0.00161912855657552	NA	"abundance"	37	37
"HOMOSER-METSYN-PWY: L-methionine biosynthesis I"	"sick"	"CC"	"sickCC"	-2.88075866036239	-0.575662398280219	0.566463305014919	0.000289949364124853	0.00227960475985188	0.000289949364124853	0.00161912855657552	NA	"abundance"	37	37
"PWY-5838: superpathway of menaquinol-8 biosynthesis I"	"sick"	"CC"	"sickCC"	-2.2878133099474	-0.575662398280219	0.417519537755404	0.000286537140232412	0.00227960475985188	0.000286537140232412	0.00161912855657552	NA	"abundance"	37	37
"DARABCATK12-PWY: D-arabinose degradation I"	"sick"	"CC"	"sickCC"	-3.9108799878014	-0.575662398280219	0.823559390233005	0.000309538891255623	0.00239219730089943	0.000309538891255623	0.0016990993487401	NA	"abundance"	37	35
"METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis"	"sick"	"CC"	"sickCC"	-2.70144466022417	-0.575662398280219	0.525689853888047	0.000319060906365021	0.00242490295802212	0.000319060906365021	0.00172232910520558	NA	"abundance"	37	37
"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)"	"sick"	"CC"	"sickCC"	-2.64029690019553	-0.575662398280219	0.51069540988674	0.000320591952256088	0.00242490295802212	0.000320591952256088	0.00172232910520558	NA	"abundance"	37	37
"PWY0-1533: methylphosphonate degradation I"	"sick"	"CC"	"sickCC"	-3.38524420303098	-0.575662398280219	0.692759900219488	0.000328240273166358	0.00245661930759243	0.000328240273166358	0.00174485618893696	NA	"abundance"	37	34
"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis"	"sick"	"CC"	"sickCC"	-2.61451014207765	-0.575662398280219	0.506687491209953	0.000335991947641112	0.00248844036221699	0.000335991947641112	0.0017674576412371	NA	"abundance"	37	37
"PENTOSE-P-PWY: pentose phosphate pathway"	"sick"	"CC"	"sickCC"	-1.77073614693616	-0.575662398280219	0.290017918378208	0.000369969789026703	0.00268416857140802	0.000369969789026703	0.00190647697406617	NA	"abundance"	37	37
"PWY-7111: pyruvate fermentation to isobutanol (engineered)"	"sick"	"CC"	"sickCC"	0.196013631777189	-0.575662398280219	0.177133062933491	0.000369752568653459	0.00268416857140802	0.000369752568653459	0.00190647697406617	NA	"abundance"	37	37
"PWY-6630: superpathway of L-tyrosine biosynthesis"	"sick"	"CC"	"sickCC"	0.244447576984893	-0.575662398280219	0.192059315541929	0.000399854521745846	0.00287168247435653	0.000399854521745846	0.00203966195436012	NA	"abundance"	37	37
"PWY-5675: nitrate reduction V (assimilatory)"	"sick"	"CC"	"sickCC"	-3.59544628136364	-0.575662398280219	0.768418712841001	0.000409765685276398	0.00291343402231519	0.000409765685276398	0.00206931671064581	NA	"abundance"	37	37
"P41-PWY: pyruvate fermentation to acetate and (S)-lactate I"	"sick"	"CC"	"sickCC"	0.506366505742952	-0.575662398280219	0.265428804705538	0.000432100706928118	0.00304181784778111	0.000432100706928118	0.00216050353464059	NA	"abundance"	37	37
"PWY-5840: superpathway of menaquinol-7 biosynthesis"	"sick"	"CC"	"sickCC"	-2.05598409400777	-0.575662398280219	0.37694050534497	0.000503221281519028	0.00350774834470617	0.000503221281519028	0.00249143869771676	NA	"abundance"	37	37
"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)"	"sick"	"CC"	"sickCC"	-3.12559387159108	-0.575662398280219	0.661674712566449	0.000530754581788973	0.00366375250147533	0.000530754581788973	0.00260224333789739	NA	"abundance"	37	36
"HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)"	"sick"	"CC"	"sickCC"	-3.5160179112967	-0.575662398280219	0.763772635405444	0.000539713353803539	0.00368977110148381	0.000539713353803539	0.00262072349683449	NA	"abundance"	37	36
"PWY-6823: molybdopterin biosynthesis"	"sick"	"CC"	"sickCC"	0.968866080011172	-0.575662398280219	0.399492618515495	0.000578899327496663	0.00391997544619169	0.000578899327496663	0.00278423009891252	NA	"abundance"	37	37
"PWY-6803: phosphatidylcholine acyl editing"	"sick"	"CC"	"sickCC"	-3.35794422192723	-0.575662398280219	0.731135238290998	0.00059962369156219	0.00402200419528978	0.00059962369156219	0.00285669777583874	NA	"abundance"	37	36
"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV"	"sick"	"CC"	"sickCC"	0.397342256010216	-0.575662398280219	0.252380165210684	0.000840677173774562	0.00558618196779172	0.000840677173774562	0.00396768198837527	NA	"abundance"	37	37
"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)"	"sick"	"CC"	"sickCC"	-3.15626561066994	-0.575662398280219	0.703980421859582	0.000900495874424312	0.00592826450662672	0.000900495874424312	0.00421065200540998	NA	"abundance"	37	36
"PWY-7204: pyridoxal 5'-phosphate salvage II (plants)"	"sick"	"CC"	"sickCC"	-3.30306817708295	-0.575662398280219	0.747518866360314	0.000938868909312385	0.0061216146029897	0.000938868909312385	0.00434798224262981	NA	"abundance"	37	36
